City,Country,IATA,Latitude,Longitude
Gothenborg,Sweden,GOT,57.662799835205,12.279800415039
Garoua,Cameroon,GOU,9.33588981628418,13.370100021362305
Gove,Australia,GOV,-12.269399642899998,136.817993164
Patras,Greece,GPA,38.1511,21.4256
Guarapuava,Brazil,GPB,-25.3875007629,-51.520198822
Guapi,Colombia,GPI,2.57013,-77.8986
Galapagos,Ecuador,GPS,-0.45375800132751465,-90.26589965820312
Gulfport,United States,GPT,30.40730094909668,-89.07009887695312
Green Bay,United States,GRB,44.48509979248047,-88.12960052490234
Grand Island,United States,GRI,40.967498779296875,-98.30960083007812
George,South Africa,GRJ,-34.0056,22.378902
Killeen,United States,GRK,31.067199707,-97.82890319820001
Gerona,Spain,GRO,41.901000977,2.7605500221
Groningen,Netherlands,GRQ,53.1197013855,6.57944011688
Grand Rapids,United States,GRR,42.88079834,-85.52279663
Sao Paulo,Brazil,GRU,-23.435556411743164,-46.47305679321289
Graciosa Island,Portugal,GRW,39.092201232910156,-28.029800415039062
Granada,Spain,GRX,37.18870162963867,-3.777359962463379
Graz,Austria,GRZ,46.9911003112793,15.439599990844727
Gothenborg,Sweden,GSE,57.7747,11.8704
Greensboro,United States,GSO,36.097801208496094,-79.93730163574219
Greenville,United States,GSP,34.8956985474,-82.2189025879
Gustavus,United States,GST,58.4253006,-135.7070007
Groote Eylandt,Australia,GTE,-13.975000381500001,136.460006714
Great Falls,United States,GTF,47.48199844,-111.3710022
Gorontalo,Indonesia,GTO,0.63711899519,122.849998474
Columbus Mississippi,United States,GTR,33.450298309299995,-88.5914001465
Guatemala City,Guatemala,GUA,14.5833,-90.527496
Gunnison,United States,GUC,38.53390121,-106.9329987
Agana,Guam,GUM,13.4834003448,144.796005249
Gurney,Papua New Guinea,GUR,-10.3114995956,150.333999634
Atyrau,Kazakhstan,GUW,47.12189865112305,51.8213996887207
Geneva,Switzerland,GVA,46.23809814453125,6.108950138092041
Governador Valadares,Brazil,GVR,-18.89520072937,-41.982200622559
Gwadar,Pakistan,GWD,25.233299255371094,62.329498291015625
Gwalior,India,GWL,26.29330062866211,78.22779846191406
Westerland,Germany,GWT,54.9132003784,8.34047031403
Sayun Intl,Yemen,GXF,15.9660997391,48.78829956049999
Xiahe city,China,GXH,34.8105,102.6447
Guayaramerín,Bolivia,GYA,-10.820599556,-65.3455963135
Baku,Azerbaijan,GYD,40.467498779296875,50.04669952392578
Guayaquil,Ecuador,GYE,-2.1574199199699997,-79.88359832760001
Goiania,Brazil,GYN,-16.631999969482422,-49.220699310302734
Guangyuan,China,GYS,32.3911018371582,105.7020034790039
Gizo,Solomon Islands,GZO,-8.09778022766,156.863998413
Alanya,Turkey,GZP,36.299217,32.300598
Gaziantep,Turkey,GZT,36.9472007751,37.4786987305
Hasvik,Norway,HAA,70.486701965332,22.139699935913
Hachijojima,Japan,HAC,33.1150016785,139.785995483
Halmstad,Sweden,HAD,56.69110107421875,12.820199966430664
Moroni,Comoros,HAH,-11.5337,43.2719
Hannover,Germany,HAJ,52.461101532,9.685079574580001
Haikou,China,HAK,19.934900283813477,110.45899963378906
Hamburg,Germany,HAM,53.630401611328,9.9882297515869
Hanoi,Vietnam,HAN,21.221200942993164,105.80699920654297
Haa Dhaalu Atoll,Maldives,HAQ,6.744229793548584,73.17050170898438
Hail,Saudi Arabia,HAS,27.437901,41.686298
Haugesund,Norway,HAU,59.34529876709,5.2083601951599
Havana,Cuba,HAV,22.989200592041016,-82.40910339355469
Hobart,Australia,HBA,-42.836101532,147.509994507
Alexandria,Egypt,HBE,30.917699813842773,29.696399688720703
Hubli,India,HBX,15.361700058,75.08489990230001
Holy Cross,United States,HCR,62.18830108642578,-159.77499389648438
Heringsdorf,Germany,HDF,53.8787002563,14.152299881
Handan,China,HDG,36.5258333333,114.425555556
Hamadan,Iran,HDM,34.86920166015625,48.5525016784668
Hayden,United States,HDN,40.48120117,-107.2180023
Hoedspruit,South Africa,HDS,-24.368600845299998,31.0487003326
Hat Yai,Thailand,HDY,6.93320989609,100.392997742
Herat,Afghanistan,HEA,34.209999084472656,62.22829818725586
Heho,Burma,HEH,20.746999740600586,96.79199981689453
Heihe,China,HEK,50.1716209371,127.308883667
Helsinki,Finland,HEL,60.317199707031,24.963300704956
Heraklion,Greece,HER,35.3396987915,25.180299758900002
Hohhot,China,HET,40.851398,111.823997
Haifa,Israel,HFA,32.80939865112305,35.04309844970703
Hefei,China,HFE,31.780000686645508,117.2979965209961
Hagfors,Sweden,HFS,60.02009963989258,13.578900337219238
Hammerfest,Norway,HFT,70.679702758789,23.668600082397
Hargeisa,Somalia,HGA,9.518170356750488,44.08879852294922
Hangzhou,China,HGH,30.22949981689453,120.43399810791016
Mae Hong Son,Thailand,HGN,19.301300048828125,97.97579956054688
Hagerstown,United States,HGR,39.707901,-77.72949982
Mount Hagen,Papua New Guinea,HGU,-5.826789855957031,144.29600524902344
Hilton Head Island,United States,HHH,32.2243995667,-80.6975021362
Hahn,Germany,HHN,49.9487,7.26389
Huai An,China,HIA,33.7908333333,119.125
Hibbing,United States,HIB,47.38660049,-92.83899689
Horn Island,Australia,HID,-10.586400032,142.289993286
Hiroshima,Japan,HIJ,34.4361000061,132.919006348
Sacheon,"Korea, Rep.",HIN,35.088591,128.071747
Honiara,Solomon Islands,HIR,-9.4280004501343,160.05499267578
Zhijiang,China,HJJ,27.4411111111,109.7
Khajuraho,India,HJR,24.817199707,79.91860198970001
Hakodate,Japan,HKD,41.7700004578,140.822006226
Hong Kong,Hong Kong,HKG,22.308901,113.915001
Hokitika,New Zealand,HKK,-42.713600158691406,170.98500061035156
Hoskins,Papua New Guinea,HKN,-5.462170124053955,150.40499877929688
Phuket,Thailand,HKT,8.1132,98.316902
Johannesburg,South Africa,HLA,-25.938499450699997,27.9260997772
Hailar,China,HLD,49.2050018311,119.824996948
Ulanhot,China,HLH,46.195333,122.008333
Helena,United States,HLN,46.6068000793457,-111.98300170898438
Hamilton,New Zealand,HLZ,-37.8666992188,175.332000732
Khanty-Mansiysk,Russian Federation,HMA,61.028499603271484,69.08609771728516
Sohag,Egypt,HMB,26.342778,31.742778
Hassi Messaoud,Algeria,HME,31.673000335699996,6.140439987180001
Hami,China,HMI,42.8414,93.669197
Hermosillo,Mexico,HMO,29.095899581900003,-111.047996521
Hemavan,Sweden,HMV,65.80609893798828,15.082799911499023
Hanamaki,Japan,HNA,39.4286003112793,141.13499450683594
Tokyo,Japan,HND,35.552299,139.779999
Hoonah,United States,HNH,58.0961,-135.410111
Honolulu,United States,HNL,21.32062,-157.924228
Hana,United States,HNM,20.79560089111328,-156.01400756835938
Haines,United States,HNS,59.24380111694336,-135.5240020751953
Hobbs,United States,HOB,32.6875,-103.2170029
Hodeidah,Yemen,HOD,14.753000259399414,42.97629928588867
Huay Xai,Laos,HOE,20.2572994232,100.43699646
Al-ahsa,Saudi Arabia,HOF,25.28529930114746,49.485198974609375
Holguin,Cuba,HOG,20.785600662231445,-76.31510162353516
Hao Island,French Polynesia,HOI,-18.074800491333008,-140.9459991455078
Homer,United States,HOM,59.645599365234375,-151.4770050048828
Huron,United States,HON,44.38520050048828,-98.22850036621094
Horta,Portugal,HOR,38.519901275634766,-28.715900421142578
Hot Springs,United States,HOT,34.47800064086914,-93.09619903564453
Houston,United States,HOU,29.64539909,-95.27890015
Orsta-Volda,Norway,HOV,62.180000305176,6.0741000175476
Hooper Bay,United States,HPB,61.52389908,-166.1470032
Haiphong,Vietnam,HPH,20.819400787353516,106.7249984741211
White Plains,United States,HPN,41.06700134277344,-73.70760345458984
Harbin,China,HRB,45.6234016418457,126.25
Harare,Zimbabwe,HRE,-17.931801,31.0928
Hurghada,Egypt,HRG,27.178300857543945,33.799400329589844
Mattala,Sri Lanka,HRI,6.284467,81.124128
Kharkov,Ukraine,HRK,49.924800872802734,36.290000915527344
Harlingen,United States,HRL,26.228500366210938,-97.65440368652344
Tilrempt,Algeria,HRM,32.93040084838867,3.311539888381958
Harrison,United States,HRO,36.26150131225586,-93.15470123291016
Saga,Japan,HSG,33.149700164799995,130.302001953
Huslia,United States,HSL,65.69789886,-156.3509979
Zhoushan,China,HSN,29.9342002869,122.361999512
Huntsville,United States,HSV,34.637199401855,-86.775100708008
Chita,Russian Federation,HTA,52.026299,113.306
Hamilton Island,Australia,HTI,-20.3581008911,148.95199585
Hotan,China,HTN,37.03850173950195,79.86489868164062
Huntington,United States,HTS,38.36669922,-82.55799866
Hatay,Turkey,HTY,36.36277771,36.282222747800006
Huahine Island,French Polynesia,HUH,-16.68720054626465,-151.02200317382812
Hue,Vietnam,HUI,16.401500701899998,107.70300293
Hualien,Taiwan,HUN,24.023099899291992,121.61799621582031
Hughes,United States,HUS,66.04109955,-154.2630005
Huánuco,Peru,HUU,-9.878809928894043,-76.20480346679688
Huatulco,Mexico,HUX,15.7753,-96.262604
Humberside,United Kingdom,HUY,53.57440185546875,-0.350832998752594
Hervey Bay,Australia,HVB,-25.3188991547,152.880004883
Khovd,Mongolia,HVD,47.9541015625,91.6281967163086
Honningsvag,Norway,HVG,71.009696960449,25.983600616455
New Haven,United States,HVN,41.26369858,-72.88680267
Havre,United States,HVR,48.54299927,-109.762001
Barnstable,United States,HYA,41.66930008,-70.28040314
Hyderabad,India,HYD,17.2313175201,78.4298553467
Hydaburg,United States,HYG,55.206298828125,-132.8280029296875
Huangyan,China,HYN,28.56220054626465,121.42900085449219
Liping,China,HZH,26.32217,109.1499
Igarka,Russian Federation,IAA,67.43720245361328,86.62190246582031
Washington,United States,IAD,38.94449997,-77.45580292
Niagara Falls,United States,IAG,43.1072998046875,-78.94619750976562
Houston,United States,IAH,29.984399795532227,-95.34140014648438
Zarzaitine,Algeria,IAM,28.0515,9.64291
Kiana,United States,IAN,66.9759979248,-160.43699646
Siargao,Philippines,IAO,9.8591,126.014
Yaroslavl,Russian Federation,IAR,57.560699462890625,40.15739822387695
Iasi,Romania,IAS,47.17850112915039,27.6205997467041
Ibadan,Nigeria,IBA,7.362460136413574,3.97832989692688
Ibague,Colombia,IBE,4.42161,-75.1333
Ibaraki,Japan,IBR,36.181098938,140.414993286
Ibiza,Spain,IBZ,38.872898101800004,1.3731199502899998
Cicia,Fiji,ICI,-17.7432994843,-179.341995239
Seoul,"Korea, Rep.",ICN,37.46910095214844,126.45099639892578
Wichita,United States,ICT,37.649899,-97.433098
Idaho Falls,United States,IDA,43.514599,-112.070999
Indore,India,IDR,22.7217998505,75.8011016846
Kiev,Ukraine,IEV,50.40194,30.45194
Isafjordur,Iceland,IFJ,66.05809783935547,-23.135299682617188
Esfahan,Iran,IFN,32.75080108642578,51.86130142211914
Ivano-Frankivsk,Ukraine,IFO,48.88420104980469,24.686100006103516
Matthew Town,Bahamas,IGA,20.975000381469727,-73.66690063476562
Igdir,Turkey,IGD,39.9766273499,43.8766479492
Iguazu Falls,Argentina,IGR,-25.737301,-54.4734
Foz Do Iguacu,Brazil,IGU,-25.600278854370117,-54.48500061035156
Ilam,Iran,IIL,33.58660125732422,46.40480041503906
Izhevsk,Russian Federation,IJK,56.82809829711914,53.45750045776367
Tehran,Iran,IKA,35.416099548339844,51.152198791503906
Iki,Japan,IKI,33.7490005493,129.785003662
Nikolski,United States,IKO,52.94160079956055,-168.8489990234375
Tiksi,Russian Federation,IKS,71.697700500488,128.90299987793
Irkutsk,Russian Federation,IKT,52.268001556396,104.38899993896
Lleida,Spain,ILD,41.728185,0.535023
Wilmington,United States,ILG,39.67869949,-75.60649872
Iliamna,United States,ILI,59.75439835,-154.9109955
Wilmington,United States,ILM,34.270599365234375,-77.90260314941406
Iloilo,Philippines,ILO,10.833017,122.493358
Île des Pins,New Caledonia,ILP,-22.588899612426758,167.45599365234375
Ilorin,Nigeria,ILR,8.440210342407227,4.493919849395752
Islay,United Kingdom,ILY,55.68190002441406,-6.256669998168945
Imphal,India,IMF,24.7600002289,93.896697998
Imperatriz,Brazil,IMP,-5.53129,-47.459999
Iron Mountain,United States,IMT,45.8184013367,-88.1145019531
Indianapolis,United States,IND,39.7173,-86.294403
Inhambane,Mozambique,INH,-23.876399993896484,35.40850067138672
International Falls,United States,INL,48.566200256347656,-93.4030990600586
Innsbruck,Austria,INN,47.260201,11.344
Nauru,Nauru,INU,-0.547458,166.919006
Inverness,United Kingdom,INV,57.54249954223633,-4.047500133514404
In Salah,Algeria,INZ,27.250999450699997,2.51202011108
Ioannina,Greece,IOA,39.6963996887207,20.822500228881836
Isle Of Man,Isle of Man,IOM,54.08330154418945,-4.623889923095703
Ilheus,Brazil,IOS,-14.815999984741,-39.033199310303
Ipota,Vanuatu,IPA,-18.856389,169.283333
Easter Island,Chile,IPC,-27.1648006439,-109.42199707
Ipoh,Malaysia,IPH,4.567969799041748,101.09200286865234
Ipiales,Colombia,IPI,0.861925,-77.6718
Imperial,United States,IPL,32.834201812699995,-115.57900238
Ipatinga,Brazil,IPN,-19.470699310303,-42.487598419189
Williamsport,United States,IPT,41.241798400878906,-76.92109680175781
Qingyang,China,IQN,35.799702,107.602997
Iquique,Chile,IQQ,-20.535200119018555,-70.1812973022461
Iquitos,Peru,IQT,-3.7847399711608887,-73.30879974365234
Kirakira,Solomon Islands,IRA,-10.449700355500001,161.897994995
Circle,United States,IRC,65.830498,-144.076008
Lockhart River,Australia,IRG,-12.7869,143.304993
La Rioja,Argentina,IRJ,-29.3815994263,-66.7957992554
Kirksville,United States,IRK,40.09349822998047,-92.5448989868164
Isiro,Congo (Kinshasa),IRP,2.8276100158691406,27.588300704956055
Santa Isabel do Rio Negro,Brazil,IRZ,-0.3786,-64.9923
Mount Isa,Australia,ISA,-20.663900375399997,139.488998413
Islamabad,Pakistan,ISB,33.560713,72.851613
ST MARY\'S,United Kingdom,ISC,49.913299560546875,-6.291669845581055
Isparta,Turkey,ISE,37.8554000854,30.368400573699997
Ishigaki,Japan,ISG,24.396389,124.245
Williston,United States,ISN,48.177898407,-103.641998291
Islip,United States,ISP,40.79520035,-73.10019684
Istanbul,Turkey,IST,41.275278,28.751944
Sulaymaniyah,Iraq,ISU,35.5617485046,45.316738128699996
Itaituba,Brazil,ITB,-4.2423400878906,-56.000701904297
Ithaca,United States,ITH,42.49100112915039,-76.4583969116211
Osaka,Japan,ITM,34.785499572753906,135.43800354003906
Hilo,United States,ITO,19.721399307250977,-155.04800415039062
Invercargill,New Zealand,IVC,-46.41239929199219,168.31300354003906
Ivalo,Finland,IVL,68.607299804688,27.405300140381
Iwami,Japan,IWJ,34.676399231,131.789993286
Iwakuni,Japan,IWK,34.143902,132.235992
Agartala,India,IXA,23.8869991302,91.24040222170001
Baghdogra,India,IXB,26.68120002746582,88.32859802246094
Chandigarh,India,IXC,30.673500061035156,76.78849792480469
Allahabad,India,IXD,25.440099716186523,81.73390197753906
Mangalore,India,IXE,12.9612998962,74.8900985718
Belgaum,India,IXG,15.859299659700001,74.6183013916
Jammu,India,IXJ,32.6890983582,74.8374023438
Leh,India,IXL,34.1358985901,77.5465011597
Madurai,India,IXM,9.83450984955,78.09339904790001
Ranchi,India,IXR,23.314300537100003,85.3217010498
Silchar,India,IXS,24.9129009247,92.97869873050001
Aurangabad,India,IXU,19.862699508666992,75.39810180664062
Port Blair,India,IXZ,11.641200065612793,92.72969818115234
Juiz de Fora,Brazil,IZA,-21.5130558014,-43.1730575562
Izumo,Japan,IZO,35.4136009216,132.88999939
Jacksn Hole,United States,JAC,43.6072998046875,-110.73799896240234
Jaipur,India,JAI,26.8242,75.812202
Jalapa,Mexico,JAL,19.4750995636,-96.7975006104
Jackson,United States,JAN,32.3111991882,-90.0758972168
Jauja,Peru,JAU,-11.7831001282,-75.47339630130001
Ilulissat,Greenland,JAV,69.2432022095,-51.0570983887
Jacksonville,United States,JAX,30.49410057067871,-81.68789672851562
La Isabela,Dominican Republic,JBQ,18.572500228881836,-69.98560333251953
Jonesboro,United States,JBR,35.83169937133789,-90.64640045166016
Joacaba,Brazil,JCB,-27.1714000702,-51.5532989502
Julia Creek,Australia,JCK,-20.66830062866211,141.72300720214844
Jodhpur,India,JDH,26.251100540161133,73.04889678955078
Juazeiro Do Norte,Brazil,JDO,-7.21895980835,-39.270099639899996
Jingdezhen,China,JDZ,29.3386001587,117.176002502
Jeddah,Saudi Arabia,JED,21.6796,39.156502
Aasiaat,Greenland,JEG,68.7218017578,-52.7846984863
Jersey,Jersey,JER,49.20790100097656,-2.195509910583496
New York,United States,JFK,40.63980103,-73.77890015
Paamiut,Greenland,JFR,61.9921989441,-49.6624984741
Jamnagar,India,JGA,22.465499877929688,70.01260375976562
Jiagedaqi District,China,JGD,50.371389,124.1175
Jiayuguan,China,JGN,39.856899,98.3414
Jian,China,JGS,26.856899261499997,114.736999512
Johor Bahru,Malaysia,JHB,1.64131,103.669998
Jinghonggasa,China,JHG,21.973899841308594,100.76000213623047
Lahania-kapalua,United States,JHM,20.962900161743164,-156.67300415039062
Sisimiut,Greenland,JHS,66.9513015747,-53.7293014526
Jamestown,United States,JHW,42.15340042,-79.25800323
Djibouti,Djibouti,JIB,11.547300338745117,43.15950012207031
Jinchuan,China,JIC,38.542222222199996,102.348333333
Jijiga,Ethiopia,JIJ,9.3325,42.9121
Ikaria,Greece,JIK,37.6827011108,26.3470993042
Jimma,Ethiopia,JIM,7.66609001159668,36.81660079956055
Qianjiang,China,JIQ,29.5133333333,108.831111111
Jiujiang,China,JIU,29.476944,115.801111
Quanzhou,China,JJN,24.7964,118.589996
Qaqortoq,Greenland,JJU,60.715684155299996,-46.0299186409
Joenkoeping,Sweden,JKG,57.757598876953125,14.068699836730957
Chios,Greece,JKH,38.34320068359375,26.140600204467773
Kalymnos,Greece,JKL,36.9632987976,26.9405994415
Janakpur,Nepal,JKR,26.708799362199997,85.9224014282
Joplin,United States,JLN,37.151798248291016,-94.49829864501953
Jabalpur,India,JLR,23.177799224853516,80.052001953125
Mykonos,Greece,JMK,37.43510055541992,25.348100662231445
Jiamusi,China,JMU,46.84339904789999,130.464996338
Johannesburg,South Africa,JNB,-26.1392,28.246
Jining,China,JNG,35.292778,116.346667
Nanortalik,Greenland,JNN,60.141883975899994,-45.232976675
Narsaq,Greenland,JNS,60.9172827256,-46.059923172
Juneau,United States,JNU,58.35499954223633,-134.5760040283203
Cyclades Islands,Greece,JNX,37.0811004639,25.3680992126
Jinzhou,China,JNZ,41.10139846801758,121.06199645996094
Joensuu,Finland,JOE,62.662899017334,29.607500076294
Yogyakarta,Indonesia,JOG,-7.788179874420166,110.43199920654297
Joinville,Brazil,JOI,-26.22450065612793,-48.797401428222656
Jolo,Philippines,JOL,6.0536699295043945,121.01100158691406
Jos,Nigeria,JOS,9.639829635620117,8.869050025939941
Joao Pessoa,Brazil,JPA,-7.145833015440001,-34.9486122131
Ji-Paraná,Brazil,JPR,-10.870800018299999,-61.8465003967
Uummannaq,Greenland,JQA,70.7341995239,-52.6962013245
Kilimanjaro,Tanzania,JRO,-3.42940998077,37.0745010376
Sitia,Greece,JSH,35.21609878540039,26.101299285888672
Skiathos,Greece,JSI,39.177101135253906,23.503700256347656
Jessore,Bangladesh,JSR,23.183799743652344,89.16079711914062
Johnstown,United States,JST,40.31610107421875,-78.83390045166016
Maniitsoq,Greenland,JSU,65.4124984741,-52.9393997192
Syros Island,Greece,JSY,37.4227981567,24.950899124099998
Bauru,Brazil,JTC,-22.166859140899998,-49.0502866745
Thira,Greece,JTR,36.399200439453125,25.479299545288086
Astypalaia,Greece,JTY,36.5798988342,26.3757991791
Juba,South Sudan,JUB,4.87201023102,31.6011009216
Chizhou,China,JUH,30.7403,117.6856
Jujuy,Argentina,JUJ,-24.392799,-65.097801
Juliaca,Peru,JUL,-15.467100143432617,-70.158203125
Upernavik,Greenland,JUV,72.7901992798,-56.1305999756
Quzhou,China,JUZ,28.965799,118.899002
Jixi,China,JXA,45.293,131.193
Jyvaskyla,Finland,JYV,62.399501800537,25.678300857544
Jiuzhaigou,China,JZH,32.8533333333,103.682222222
Kasama,Zambia,KAA,-10.216699600219727,31.13330078125
Kaduna,Nigeria,KAD,10.696000099182129,7.320109844207764
Kajaani,Finland,KAJ,64.285499572754,27.692399978638
Kaltag,United States,KAL,64.31909943,-158.7409973
Kano,Nigeria,KAN,12.0476,8.52462
Kuusamo,Finland,KAO,65.987602233887,29.239400863647
Kaitaia,New Zealand,KAT,-35.06999969482422,173.28500366210938
Kawthoung,Burma,KAW,10.049300193786621,98.53800201416016
Kao,Indonesia,KAZ,1.1852799654006958,127.89600372314453
Kabul,Afghanistan,KBL,34.565899,69.212303
Kiev,Ukraine,KBP,50.345001220703125,30.894699096679688
Kota Bahru,Malaysia,KBR,6.1668500900268555,102.29299926757812
Krabi,Thailand,KBV,8.09912014008,98.9861984253
Kuqa,China,KCA,41.677856,82.872917
Kuching,Malaysia,KCH,1.4846999645233154,110.34700012207031
Kirensk,Russian Federation,KCK,57.773,108.064
Kahramanmaras,Turkey,KCM,37.5388259888,36.9535217285
Topel,Turkey,KCO,40.73500061035156,30.08329963684082
Koggala,Sri Lanka,KCT,5.993680000305176,80.32029724121094
Kochi,Japan,KCZ,33.546101,133.669006
Kandahar,Afghanistan,KDH,31.505800247192383,65.8478012084961
Kendari,Indonesia,KDI,-4.081610202789307,122.41799926757812
Kaadedhdhoo,Maldives,KDM,0.48813098669052124,72.99690246582031
Laamu Atoll,Maldives,KDO,1.8591699600219727,73.52189636230469
Skardu,Pakistan,KDU,35.33549880981445,75.53600311279297
Vunisea,Fiji,KDV,-19.058099746699998,178.156997681
Keflavik,Iceland,KEF,63.985000610352,-22.605600357056
Kemorovo,Russian Federation,KEJ,55.27009963989258,86.1072006225586
Kemi,Finland,KEM,65.778701782227,24.582099914551
Nepalgunj,Nepal,KEP,28.103599548339844,81.66699981689453
Kerman,Iran,KER,30.274400711099997,56.9510993958
Kengtung,Burma,KET,21.301599502563477,99.63600158691406
Keewaywin,Canada,KEW,52.991100311299995,-92.8364028931
False Pass,United States,KFP,54.8474006652832,-163.41000366210938
Kastamonu,Turkey,KFS,41.31420135498047,33.795799255371094
Kananga,Congo (Kinshasa),KGA,-5.90005016327,22.4692001343
Kingscote,Australia,KGC,-35.71390151977539,137.52099609375
Kaliningrad,Russian Federation,KGD,54.88999938964844,20.592599868774414
Kagau Island,Solomon Islands,KGE,-7.3305,157.585
Karaganda,Kazakhstan,KGF,49.670799255371094,73.33439636230469
Kalgoorlie,Australia,KGI,-30.789400100699996,121.461997986
Kigali,Rwanda,KGL,-1.96863,30.1395
Kogalym,Russian Federation,KGP,62.190399169921875,74.53379821777344
Kos,Greece,KGS,36.79330062866211,27.091699600219727
Kangding,China,KGT,30.1575,101.734722
Khorram Abad,Iran,KHD,33.43539810180664,48.282901763916016
Kashi,China,KHG,39.5429000854,76.0199966431
Kaohsiung,Taiwan,KHH,22.57710075378418,120.3499984741211
Karachi,Pakistan,KHI,24.9065,67.160797
Nanchang,China,KHN,28.864999771118164,115.9000015258789
Khasab,Oman,KHS,26.17099952697754,56.2406005859375
Khabarovsk,Russian Federation,KHV,48.52799987793,135.18800354004
Khoy,Iran,KHY,38.4275016784668,44.97359848022461
Kristianstad,Sweden,KID,55.92169952392578,14.08549976348877
Kingfisher Lake,Canada,KIF,53.01250076293945,-89.85530090332031
Kish Island,Iran,KIH,26.5261993408,53.980201721200004
Niigata,Japan,KIJ,37.9558982849,139.121002197
Kimberley,South Africa,KIM,-28.802799224900003,24.7651996613
Kingston,Jamaica,KIN,17.935699462890625,-76.7874984741211
Kerry,Ireland,KIR,52.18090057373047,-9.52377986907959
Kisumu,Kenya,KIS,-0.0861390009522438,34.72890090942383
Kithira,Greece,KIT,36.2742996216,23.0170001984
Chisinau,Moldova,KIV,46.92770004272461,28.930999755859375
Osaka,Japan,KIX,34.42729949951172,135.24400329589844
Krasnoyarsk,Russian Federation,KJA,56.172901,92.493301
Koyuk,United States,KKA,64.9394989014,-161.154006958
Khon Kaen,Thailand,KKC,16.466600418099997,102.783996582
Kerikeri,New Zealand,KKE,-35.26279830932617,173.91200256347656
Kongiganak,United States,KKH,59.960800170899994,-162.880996704
Kitakyushu,Japan,KKJ,33.8459014893,131.035003662
Kirkenes,Norway,KKN,69.725799560547,29.891300201416
Kaukura Atoll,French Polynesia,KKR,-15.663299560546875,-146.88499450683594
Kalskag,United States,KLG,61.53630065917969,-160.34100341796875
Kalibo,Philippines,KLO,11.679400444,122.375999451
Kalkmar,Sweden,KLR,56.68550109863281,16.287599563598633
Klagenfurt,Austria,KLU,46.642502,14.3377
Karlovy Vary,Czech Republic,KLV,50.202999114990234,12.914999961853027
Klawock,United States,KLW,55.579200744599994,-133.076004028
Kalamata,Greece,KLX,37.06829833984375,22.02549934387207
Kamembe,Rwanda,KME,-2.462239980697632,28.907899856567383
Kunming,China,KMG,25.1019444,102.9291667
Miyazaki,Japan,KMI,31.877199173,131.449005127
Kumamoto,Japan,KMJ,32.83729934692383,130.85499572753906
Kanazawa,Japan,KMQ,36.39459991455078,136.40699768066406
Kumasi,Ghana,KMS,6.714560031890869,-1.5908199548721313
Kindu,Congo (Kinshasa),KND,-2.91917991638,25.915399551399997
Kaimana,Indonesia,KNG,-3.6445200443267822,133.6959991455078
Kinmen,Taiwan,KNH,24.4279,118.359001
Kone,New Caledonia,KNQ,-21.05430030822754,164.83700561523438
King Island,Australia,KNS,-39.877498626708984,143.8780059814453
Kanpur,India,KNU,26.404301,80.410103
Kununurra,Australia,KNX,-15.7781000137,128.707992554
Kona,United States,KOA,19.738783,-156.045603
Koumac,New Caledonia,KOC,-20.546300888061523,164.25599670410156
Kupang,Indonesia,KOE,-10.171600341796875,123.6709976196289
Kirkwall,United Kingdom,KOI,58.957801818847656,-2.9049999713897705
Kagoshima,Japan,KOJ,31.80340003967285,130.718994140625
Kruunupyy,Finland,KOK,63.721199035645,23.143100738525
Nakhon Phanom,Thailand,KOP,17.383800506591797,104.64299774169922
Sihanoukville,Cambodia,KOS,10.57970047,103.637001038
Kotlik,United States,KOT,63.0306015015,-163.533004761
Kokshetau,Kazakhstan,KOV,53.329102,69.594597
Ganzhou,China,KOW,25.853333,114.778889
Kipnuk,United States,KPN,59.932998657199995,-164.031005859
Pohang,"Korea, Rep.",KPO,35.987955,129.420383
Akutan,United States,KQA,54.1337704415,-165.778895617
Kurgan Tyube,Tajikistan,KQT,37.86640167236328,68.86470031738281
Kramfors,Sweden,KRF,63.04859924316406,17.76889991760254
Krakow,Poland,KRK,50.077702,19.7848
Korla,China,KRL,41.69779968261719,86.12889862060547
Kiruna,Sweden,KRN,67.821998596191,20.336799621582
Kurgan,Russian Federation,KRO,55.47529983520508,65.41560363769531
Karup,Denmark,KRP,56.29750061035156,9.124629974365234
Krasnodar,Russian Federation,KRR,45.034698486328,39.170501708984
Kristiansand,Norway,KRS,58.204201,8.08537
Khartoum,Sudan,KRT,15.589500427246094,32.553199768066406
Karamay,China,KRY,45.46655,84.9527
Kosrae,Micronesia,KSA,5.35698,162.957993
Kosice,Slovakia,KSC,48.66310119628906,21.241100311279297
Karlstad,Sweden,KSD,59.444698333699996,13.337400436400001
Kasese,Uganda,KSE,0.18299999833106995,30.100000381469727
Kassel,Germany,KSF,51.417273,9.384967
Bakhtaran,Iran,KSH,34.3459014893,47.1581001282
Kasos,Greece,KSJ,35.4213981628,26.909999847399998
St Mary's,United States,KSM,62.0605011,-163.302002
Kostanay,Kazakhstan,KSN,53.20690155029297,63.55030059814453
Kastoria,Greece,KSO,40.4463005066,21.2821998596
Khanabad,Uzbekistan,KSQ,38.8335990906,65.9215011597
Kristiansund,Norway,KSU,63.111801147461,7.824520111084
Kars,Turkey,KSY,40.562198638916016,43.1150016784668
Karratha,Australia,KTA,-20.712200164799995,116.773002625
Kerteh,Malaysia,KTE,4.537220001220703,103.427001953125
